,ID,texto,desafio,prepro_text,sentiment
244,496,"Más sillitas para sentarse en el campus, más espacios con sombra natural, horarios de la combi más puntuales (desde la estación victoria siempre algún retraso tiene y eso hace que lleguemos tarde a clases)",17,mas sillita sentar campus mas espacio sombra natural horario combi mas puntual estacion victoriar siempre alguno retraso tener hacer llegar tarde clase,0.009851974530166407
246,494,Demasiado tiempo para las filas de la cafeteria,18,demasiado tiempo fila cafeteria,0.251744035240652
247,493,"más comidas hechas como tartas, ensaladas, etc",17,mas comida hecho tarta ensalada etc,0.22946348594270183
248,492,Mas variedad de comida vegetariana,17,mas variedad comida vegetarian,0.6848116567753146
249,491,La carga horaria que tine y la cantidad e trabajo post cursada que hay que hacer.,18,carga horario tine cantidad trabajo post cursado haber hacer,0.49789225920557484
250,490,Mas trabajos en clase o domiciliarios; por sobre orales,17,mas trabajo clase domiciliario oral,2.928103174550753e-05
251,489,"La carga horaria, drena mucho y cuando uno vuelve a su casa y quiere estudiar, físicamente no puede porque termina agotado de cursar casi 12 horas (en algunos casos). También, noto muchísima diferencia ente cátedras de una misma materia. Pueden entrar hasta menos temas y las pruebas pueden ser de menor dificultad y se sigue tratando de una misma materia. Un grupo puede llegar a recursar por su dificultad, mientras que al otro que le entran menos temas y de menor dificultad, puede cerrar la materia con un promedio alto.",18,carga horario drenar volver casa querer estudiar fisicamente poder terminar agotado cursar casi 12 hora alguno caso tambien notar muchisima diferenciar ente catedra mismo materia poder entrar menos tema prueba poder ser menor dificultad seguir tratar mismo materia grupo poder llegar recursar dificultad mientras entrar menos tema menor dificultad poder cerrar materia promedio alto,0.0028978638779006897
252,488,"La cursada sea menor, es decir, entiendo que el nivel de exigencia de esta facultad es alto y estoy de acuerdo. Pero, noto una incongruencia con la exigencia externa a la cursada y la carga horaria. Se requiere mucho estudio constante, lectura, entregas semanalmente y aun así uno suele cursar de 9:00-18:00. Creo que si la hora de cursada fuese menor, se podría hasta rendir de manera mas óptima porque se le podría dedicar mas tiempo al estudio.Además, sugeriría que a la hora de corregir parcial final, noto que cuando los ejercicios son dividíos entre profesores (lo cual es lógico para poder terminar de corregir en un menor periodo de tiempo), suelen haber confusiones entre como evaluar y los puntajes que se otorgan por cada ejercicio. básicamente, noto que cuando los ejercicios son divididos, los criterios de corrección de cada uno son diferentes y eso confunde.",17,cursada ser menor decir entender nivel exigencia facultad ser alto acuerdo notar incongruencia exigencia externo cursada carga horario requerir estudio constante lectura entrega semanalmente aun asi soler cursar 9 00 18 00 creer si hora cursada ser menor poder rendir manera mas optimo poder dedicar mas tiempo estudio ademas sugerir hora corregir parcial final notar ejercicio ser dividios profesor ser logico poder terminar corregir menor periodo tiempo soler haber confusion evaluar puntaj otorgar cada ejercicio basicamente notar ejercicio ser dividir criterio correccion cada ser diferente confundir,0.49789225920557484
253,487,"La poca seriedad que le ponen muchos de los estudiantes, parece una secundaria. No entiendo de donde viene tan pocas ganas de trabajar y estudiar, esta es una de las escuelas más caras de Argentina y aun así hay muchos estudiantes que literalmente usan la clase para mirar ropa en la computadora. Me gustaría que existiera un aire un poco más formal o serio, y que parecía que los alumnos deciden venir y estudiar acá, no solo para tomar café y sentarte en el pasto.",18,seriedad poner estudiante parecer secundaria entender venir gana trabajar estudiar ser escuela mas cara argentina aun asi haber estudiante literalmente usar clase mirar ropa computadora gustar existir aire mas formal serio parecer alumno decidir venir estudiar aca solo tomar cafe sentar pasto,8.977598939012915e-05
255,485,La carga horario,18,carga horario,0.49789225920557484
256,484,Mas clase de consulta y que sean mas organizados los horarios ,17,mas clase consulta ser mas organizado horario,0.004144844181600564
257,483,"Que por momentos, en algunas áreas pidan encarar proyectos y no se de ningún tipo de acompañamiento y sea puro improvisación del alumno con lo que tenga a su alcance para presentar algo. ",18,momento alguno area pedir encarar proyecto ninguno tipo acompanamiento ser puro improvisacion alumno tener alcance presentar,0.0012967043846167407
258,482,"Un mayor acompañamiento a los ingresantes, proponiendo modos de organización y adaptación. ",17,mayor acompanamiento ingresant proponer modo organizacion adaptacion,1.4858352222643778e-08
259,481,"Batches eternos, tardan mucho para corregir examenes, algunos profesores se creen que estamos en la secundaria y no nos deja ir al baño o salir temprano (hacen reclamos en voz alta al ver alumnos saliendo como si fueramos sus sobrinos mal creados), las catedras de matemática simepre tienen altos indices de desaprobados, pocos horarios de combis, no da para empezar el día a las 9 Am y terminar a las 20h y con batches largos, la gente que vive lejos empieza a la madrugada por ese tema",18,batches eterno tardar corregir examen alguno profesor creer secundaria dejar ir bano salir temprano hacer reclamo voz alta ver alumno salir si fueramos sobrino mal creado catedra matematica simepre tener alto indiz desaprobado horario combis dar empezar dia 9 am terminar 20h batch largo gente vivir lejos empezar madrugada tema,0.3794582595712339
260,480,que algunos profesores no implementan lo dictado por la oficina de alumnos (por ejemplo grabar las clases o conectarse al zoom durante la clase),18,alguno profesor implementar dictado oficina alumno ejemplo grabar clase conectar zoom clase,0.2900626611827203
261,479,"Una aplicación para sigedu y el campus virtual para no tener que entrar solo en la web, hablando todavia de sigedu siempre se traba y tiene mal conexión a la hora de la inscripción de las materias. Con la cuota que se paga creo que inversión no es un problema que falta en ese aspecto, faltan lugares de descansos ya que está re de moda baches eternos de 3 horas donde los que viven lejos no tienen como voler a casa y estar sentado todo ese tiempo es un plomazo. Aires condicionados en algunas aulas y biblioteca, faltarian más salas de estudio",17,aplicacion sigedu campus virtual tener entrar solo web hablar todavio sigedu siempre trar tener mal conexion hora inscripcion materia cuota pagar creer inversion ser problema faltar aspecto faltar lugar descanso re moda bache eterno 3 hora vivir lejos tener voler casa sentado tiempo ser plomazo aires condicionado alguno aula biblioteca faltarian mas sala estudio,0.0012330940486356644
262,478,La mala organización para anotarse en las materias y no poder evaluar a los docentes hasta fin de curso.,18,malo organizacion anotar materia poder evaluar docente fin curso,3.2157101936603977e-06
263,477,las clases en DH tienen mucho potencial pero dejan mucho que desear ,18,clase dh tener potencial dejar desear,0.25078191116961507
264,476,mejor organizacion a la hora de inscribirse en materias,17,mejor organizacion hora inscribir materia,0.022159410381586506
265,475,Encuestas intermedias de las materias. No me interesa llenar una encuesta a final de curso si no me va a ayudar a mí.,17,encuestas intermedio materia interesar llenar encuesta final curso si ir ayudar,0.029479394802232946
269,471,...,13,,0.0004503797258635433
270,470,Mobiliario poco adaptable,18,mobiliario adaptable,0.1367659491740987
271,469,Nuevas sedes,17,nuevo sed,3.806026811401601e-07
274,466,Buen wifi,17,buen wifi,1.2596165413388786e-06
275,465,Algunas clases se me hacen muy pesadas. Muy largas,18,alguno clase hacer pesado larga,0.002983989052504646
276,464,más colchonetas para acostarnos. ,17,mas colchoneta acostar,3.0769016530141482e-52
277,463,Mas feedback en las clases. ,17,mas feedback clase,0.004805754235153267
278,462,"Que las materias de diseño duren dos bloques seguidos, se hacen muy largas.Que mis horarios ocupen todo el día. (estaría mejor turnos tarde o mañana) ",18,materia diseno durar dos bloque seguido hacer larga horario ocupar dia mejor turno tarde manana,3.109557156809116e-12
280,460,Estar tantas horas dentro de la universidad.,18,hora dentro universidad,0.9005237053330327
281,459,"- Que los seminarios nos ayuden con apps como photoshop, ilustrator, premiere para que sea mas facil manejarse en la sala inmersiva - Capaz que se hagan proyectos con otras carreras ",17,seminario ayudar app photoshop ilustrator premiere ser mas facil manejar sala inmersivo capaz hacer proyecto carrera,0.49789225920557484
283,457,Es muy frustrante saber que si no te va como esperas en el parcial ya estas destinado a probablemente que no te vaya muy bien y recurses la materia. Me parece que es muy importante que vuelva la opción de poder des inscribirte de las materias después de los parciales. ,18,ser frustrante saber si ir espera parcial destinado probablemente ir bien recurs materia parecer ser importante volver opcion poder des inscribir materia despues parcial,1.910554408003975e-05
285,455,La diferencia de horarios (baches eternos) y las pocas pausas para almorzar. ,18,diferencia horario bache eterno pausa almorzar,0.49789225920557484
286,454,aprender más sobre las herramientas y máquinas del taller ,17,aprender mas herramienta maquina taller,0.04094185608390588
287,453,"No es el caso de este semestre, pero tener horarios muy separados (4 horas de diferencia entre una clase y la otra)",18,ser caso semestre tener horario separado 4 hora diferencia clase,1.8509064893819884e-15
288,452,Jornadas ya sea de mañana o de tarde. Ampliar el taller.,17,jornadas ser manana tarde ampliar taller,5.7451952104938395e-06
289,451,El poco tiempo de clases practicas donde ponemos las manos en la masa,18,tiempo clase practica poner mano masa,9.895519018460967e-11
290,450,"Un curso donde te enseñen a utilizar toda la maquinaria del laboratorio, dentro del mismo curso también estaría bueno que te enseñen algunos lugares donde conseguir materiales a la hora de tener que encarar un proyecto. Por ultimo que la clase de diseño técnico sea más profundizada. ",17,curso ensenar utilizar maquinaria laboratorio dentro mismo curso tambien bueno ensenar alguno lugar conseguir material hora tener encarar proyecto ultimo clase diseno tecnico ser mas profundizado,8.14305224195965e-05
291,449,"Más clases de herramientas, seminarios o talleres para ayudarnos con nuestras distintas carreras",17,mas clase herramienta seminario taller ayudar distinto carrera,0.9005237053330327
292,448,La cantidad de carga horaria del ciclo de fundamentos ,18,cantidad carga horario ciclo fundamento,0.0015143329108603572
293,447,Más tiempo libre en el campus,17,mas tiempo libre campus,0.31499033079478295
294,446,"Poder involucrarnos mas entre distintas carreras y que hayan mas espacios para conocernos mas.Que las charlas que hay en la universidad tengan mas repercusión y mas movimiento de “marketing” por así decir , dentro del campus. Muchas veces me sucedió de querer anotarme en alguna charla y no saber que estaba.",17,poder involucrar mas distinto carrera haber mos espacio conocer mas charla haber universidad tener mos repercusion mos movimiento marketing asi decir dentro campus vez suceder querer anotar alguno charla saber,0.005052770149513613
295,445,Capaz que el grupo de mi cursada sea medio cerrado…,18,capaz grupo cursada ser medio cerrado,4.928418340932276e-07
296,444,Los tiempos ,18,tiempo,0.005305483877835827
297,443,"Más experiencias fuera de las clases, en espacios recreativos y lugares interesantes.",17,mas experiencia clase espacio recreativo lugar interesante,0.1889092835983455
298,442,Un pantallazo acerca de los trabajos del semestre,17,pantallazo acerca trabajo semestre,0.16743974834092937
299,441,Más tiempo entre clases,17,mas tiempo clase,0.49789225920557484
301,439,Tiempo para almorzar,17,tiempo almorzar,0.9005237053330327
302,438,"Nora Cortiñas, por su inteligencia, su sencillez, su valor y su avidez por conocer y profundizar sobre las cosas que habla.",14,nora cortinas inteligencia sencillez valor avidez conocer profundizar cosa hablar,1.4978817460049066e-09
303,437,"Probablemente no podría. Entiendo que lo más cercano sería decir que valoro el desarrollo de capacidades en el estado que permitan generar políticas públicas de calidad para mejorar la situación del país y sus habitantes. Asimismo, creo que el intercambio de ideas es una de las cosas que nos hace reflexionar para poder avanzar.",12,probablemente poder entender mas cercano ser decir valorar desarrollo capacidad permitir generar politica publico calidad mejorar situacion pais habitante asimismo creer intercambio idea ser cosa hacer reflexionar poder avanzar,5.4973325223107505e-19
304,436,"Me parece que no explora ni profundiza sobre las funciones de regulación propias de los Estados. Sobre esa base, la discusión se torna una cuestión de pareceres en lugar de comprender la compleja tarea que tienen el estado como regulador de servicios públicos. Carece de datos y análisis sobre la complejidad del sector.",16,parecer explorar profundizar funcion regulacion propio base discusion tornar cuestion parecer lugar comprender complejo tarea tener regulador servicio publico carecer dato analisis complejidad sector,0.49789225920557484
305,435,"Como toda afirmación, considero que tiene sus partes indudablemente ciertas pero se torna sujeta a críticas en tanto acota la cuestión a ""planes sociales sí o no"", sin un análisis más amplio del contexto que probablemente colaboraría a fundamentar la postura y enriquecer el debate.",15,afirmacion considerar tener parte indudablemente cierto tornar sujeto critica acotar cuestion plan social si analisis mas amplio contexto probablemente colaborar fundamentar postura enriquecer debate,0.5414238653288329
306,434,Con las ideas que surgen de partidos de izquierda en tanto promueven el desarrollo del estado orientado a llevar adelante políticas sociales y económicas con objetivos y nociones de equidad y justicia social.,13,idea surgir partido izquierda promover desarrollo orientado llevar adelante politica social economico objetivo nocion equidad justicia social,0.002501414468408989
307,424,gallperin,14,gallperin,0.49789225920557484
308,423,"Como alguien que en el fondo es de izquierda, pero, para llegar a dnd queremos hay que sacrificar comodidad. El sistema que funciona es la derecha hoy en dia, mueve la economia y la gente vive mejor. Solo hay que saber un poco de historia y leer las noticias de afuera para darse cuenta. Es lo mejor de lo peor, pero si les molesta eso, entonces trabajen y ideen un nuevo sistema en vez de quejarse.",12,alguien fondo ser izquierda llegar dnd querer haber sacrificar comodidad sistema funcionar ser derecha hoy dia mover economia gente vivir mejor solo haber saber historia leer noticia afuera dar cuenta ser mejor peor si molestar entonces trabajar ideen nuevo sistema vez quejar,6.552862970852987e-09
309,422,LAs mafias manejan el pais,16,mafia manejar pais,0.10665891416899174
310,420,"Es estupido. La sociedad esta aplanada. La gente no quiere trabajar, no se quiere informar y pelea por peliar. Uno en la argentina es de un partido politico como si fuese un equipo de futbol. La gente deberia pensar en la politica LIGADO al CONTEXTO en el que se encuentra. 70 anios de peronismo y lo siguen votando? A la gente que defiende a maduro en venezuela, estan encontra de la libertad de expresion, atados a rusia y china. Le piden a las naciones unidas que no digan mas que se estan violando derechos humanos. Es delirante. Que defienden? Los peronistas no saben ni que son ellos. ",15,ser estupido sociedad aplanada gente querer trabajar querer informar pelea peliar argentina ser partido politico si ser equipo futbol gente deberiar pensar politica ligado contexto encontrar 70 anio peronismo seguir votar gente defender maduro venezuela encontrar libertad expresion atado rusia chino pedir nacion unidas decir mas violar derechos humanos ser delirante defender peronista saber ser,0.00016216053574595555
311,419,Capaz el poco trabajo individual que hay,18,capaz trabajo individual haber,7.984793138448197e-05
312,418,"La libertad de ideas, el ambiente y la cabeza que te forma ",18,libertad idea ambiente cabeza formar,3.034503672637062e-07
313,417,"Sinceramente disfrute mucho este año, me pareció perfecto el balance de trabajo en casa y en clase se me hizo todo muy divertido y llevadero, me resulta dificil pensar en cosas que cambiaría o agregaría ",17,sinceramente disfrutar ano parecer perfecto balance trabajo casa clase hacer divertido llevadero resultar dificil pensar cosa cambiar agregar,0.001779979941400354
314,416,No con ninguno. Son los dos de izquierda y ninguno genera cambios. Tambien me parece que politizar las clases es un problema. La educacion deberia siempre mostrar los dos lados y los profesores tienen que entender que somos otra generacion. Se me ocurren ejemplos de situaciones en clase que son medio molestos.,13,ninguno ser dos izquierda ninguno generar cambio tambien parecer politizar clase ser problema educacion deberiar siempre mostrar dos lado profesor tener entender ser generacion ocurrir ejemplo situacion clase ser medio molesto,0.0004967914106691114
315,415,"Más proyectos de creación, como decir trabajo en grupo creando una maqueta de edifico con distintas características. Ese tipo de proyectos ",17,mas proyecto creacion decir trabajo grupo crear maqueta edifico distinto caracteristica tipo proyecto,0.00012592640857201726
316,414,la poca exigencia de las materias de diseno en comparacion con las materias del ciclo de fundamentos.,18,exigencia materia diseno comparacion materia ciclo fundamento,7.985642195609491e-16
317,413,No lo se ,18,,0.004313805719071517
318,412,La irregularidad de los horarios ,18,irregularidad horario,0.458452529704962
319,411,ME gustaria que disenio sea mas exigente. Que tambien promueva que participemos de concursos internacionales.,18,gustariar disenio ser mas exigente tambien promover participar concurso internacional,0.004379905361854176
320,410,mas profundidad,17,mas profundidad,0.886581454462572
321,409,Nada nuevo,17,nuevo,4.36425388804173e-06
322,408,La falta de apoyo par varios de los alunos (en especial los becados) para adaptarse en los pmieros años de la carrera,18,falta apoyo par varios aluno especial becado adaptar pmiero ano carrera,1.946587820664572e-15
323,407,Ferias y exposiciones mas seguidos para promover arte y proyectos de alumnos,17,ferias exposicion mas seguido promover arte proyecto alumno,0.002215036049042013
324,406,"Hay demasiado marketing dando vueltas. que los horarios esten tan esparcidos, o cursas a la mañana o a la tarde, evitar el venir a la facultad por solo 1 hra",18,haber demasiado marketing dar vuelta horario esparcido cursa manana tarde evitar venir facultad solo 1 hra,0.49789225920557484
325,405,"Ferias, speakers y que se invierta mas en los espacios de disenio que estan quedando un pco chicos.",17,feria speaker invertir mas espacio disenio quedar pco chico,0.0001096934368429063
326,404,El Ciclo de Fundamentos. Que dure menos tiempo y que al menos tengan un poco que ver con la carrera que estudiamos. ,18,ciclo fundamentos durar menos tiempo menos tener ver carrera estudiar,2.581100306775899e-06
327,403,Tanta profundidad en algunas materias del ciclo de fundamentos,18,profundidad alguno materia ciclo fundamento,0.5017543432377519
328,402,....,14,,0.22005480819576112
329,401,.....,12,,0.03019804759443414
330,400,La distancia de capital hasta el campus ,18,distancia capital campus,0.0003310175052773893
331,399,La carga horaria y minimizar los baches entre las clases ,18,carga horario minimizar bache clase,4.29463441425946e-06
332,398,..................,16,,6.117384476164908e-07
333,397,Tener tanta carga horaria y no poder modificarla ,18,tener carga horario poder modificar,3.9441810860538077e-07
334,396,mmmmmmmmmm,15,mmmmmmmmmm,2.019972091272923e-16
335,395,"los tiempos y como organizan las clases, sin tiempo para almorzar ",18,tiempo organizar clase tiempo almorzar,4.1290372045363e-09
336,394,"dias tematicos, como hicieron asado en el dia de la tradicion y decoraron como argentina que haya tambien de otros paises o festividades. Desafios de diseño",17,dia tematico hacer asado dia tradicion decorar argentina haber tambien pais festividad desafio diseno,0.0005194140027380533
337,393,"los horarios, aveces cursas de 9 AM hasta las 8 de la noche, es muy pesado mas si vivis lejos y tenes actividades extracurriculares como hacer deporte por ejemplo. ",18,horario aveces cursa 9 am 8 noche ser pesado mas si vivis lejos tener actividad extracurricular hacer deporte ejemplo,8.631918836638773e-14
338,392,mmmmm,13,mmmmm,0.03437853405403513
339,391,Mas salidas o expediciones ,17,mas salida expedicion,0.06311296564743034
340,390,Menos carga horaria del Ciclo de Fundamentos.,17,menos carga horario ciclo fundamentos,0.010988977940750362
341,389,Un club de cine,17,club cine,0.029708750427488943
342,388,algunas aulas no son adaptables a las necesidades especìficas de diseño,18,alguno aula ser adaptabl necesidad especifica diseno,0.0009219278342532466
343,387,Cursos gratuitos de diseño extracurriculares ,17,curso gratuito diseno extracurricular,0.9595412745278002
344,386,Más cursos de diseño ,17,mas curso diseno,7.248719931573704e-09
345,385,excursiones ,17,excursion,0.07697525380910032
346,384,mas opciones de comida vegetarias tanto en bandeja como en el kiosco,17,mas opcion comida vegetaria bandeja kiosco,1.104994702402096e-17
348,382,Excursiones,17,excursion,0.42235835904352426
349,381,Tanta carga horaria,18,carga horario,3.831626568678107e-22
351,379,los horarios ,18,horario,0.0012463895204266485
352,378,menos carga horaria ,17,menos carga horario,2.303877349682901e-28
353,377,"El hecho de que solo te puedas dar de baja de una materia antes de rendir el primer parcial. Es ridículo no poder elegir en base a como te fue, y así te afecta directamente al promedio. ",18,hecho solo puedas dar baja materia rendir primero parcial ser ridiculo poder elegir base ser asi afectar directamente promedio,0.6334391896521017
354,376,Más menús de opciones vegetarianas y veganas. ,17,mas menu opcion vegetariana vegana,0.0012384317578824312
355,375,se acumula mucha gente en el almuerzo. Se podrían rearmar los horarios para que coincida menos gente.,18,acumular gente almuerzo poder rearmar horario coincidar menos gente,0.0003123798925107046
356,374,"un mejor acompañamiento para los que dejan Dormis. Actualmente no hay una lista actualizada ni completa de lugares para residir durante los años de universidad en los que no se contemplan plazas en las residencias tanto de Dormitorios como Jacaranda (tercero en adelante). Se podría crear un programa con una base de datos con los lugares mas contemplados de la universidad y con actualizaciones de lugares que consiguieron los alumnos, o incluso de quienes se reciben y saben que abandonan su lugar de residencia.",17,mejor acompanamiento dejar dormis actualmente haber lista actualizado completo lugar residir ano universidad contemplar plaza residencia dormitorios jacaranda tercero adelante poder crear programa base dato lugar mas contemplado universidad actualizacion lugar conseguir alumno incluso recibir saber abandonar lugar residencia,0.002288968299131608
357,372,el viaje a la universidad y los horarios,18,viaje universidad horario,1.6665369009065063e-10
358,371,Combi zona norte ,17,combi zona norte,0.021816160948339155
359,370,los horarios de cursada. ,18,horario cursada,0.33717109088731917
360,369,"combi para capital, horarios mas flexibles, posibilidad de cursar en capital y no solo en vito dumas.",17,combi capital horario mas flexible posibilidad cursar capital solo vito dumas,0.49789225920557484
361,368,Es verdad ,16,ser verdad,0.001812824754043956
362,367,"Educar dar trabajo y sacar a la gente d ela pobreza, no robar. ",15,educar dar trabajo sacar gente d ela pobreza robar,4.5653427376330524e-11
363,366,Derecha ! Estoy cansado de la pobreza y del socialismo ,13,derecha cansado pobreza socialismo,0.27817316482372717
364,365,"MEJORES HORARIOS, arrancar temprano y terminar mas temprano. Que las tutoriales de matematica sean optativas, cada uni hace las guias cuando mejor le convenga. Dejenos administras nuestro propio tiempo de estudio. Mas arboles en el medio del campus, somos muchos alumnos y en verano no hay suficientes sombras.",17,mejor horario arrancar temprano terminar mas temprano tutorial matematica ser optativa cada uni hacer guia mejor convenir dejenos administras propio tiempo estudio mas arbol medio campus ser alumno verano haber suficiente sombra,0.8322658727800248
365,364,"No me siento identificada con ninguno, no estoy suficientemente informada como para encontrar afinidad con alguno. Tampoco tengo suficiente interés en la política como para informarme. ",13,sentir identificado ninguno suficientemente informado encontrar afinidad alguno tampoco tener suficiente interes politica informar,2.2198374006517456e-09
366,363,Creo que estaría bueno si plantaran más árboles en el circulo ese de pasto. Está muy vacio. Vendría bien para días de verano también. ,18,creer bueno si plantar mas arbol circulo pasto vacio venir bien dia verano tambien,0.06686906396702284
369,355,Estaría bueno que la información sea pública y de fácil acceso para poder opinar al respecto. ,16,bueno informacion ser publico facil acceso poder opinar respecto,0.007892162608099343
370,354,"El estado debería ocuparse de crear trabajo genuino, ya sea de manera directa o indirectamente promoviendo políticas que beneficien  e incentiven al capital destinado a la producción de bienes y servicios. Los planes sociales o ayudas estatales sólo sirven en casos de extrema necesidad y creo q no son una solución sino parte del problema. ",15,deber ocupar crear trabajo genuino ser manera directo indirectamente promover politica beneficien incentiven capital destinado produccion bien servicio plan social ayuda estatal solo servir caso extremo necesidad creer q ser solucion sino parte problema,0.05615298663748861
371,353,"Con ninguno de los dos , no creo q la solución esté en los extremos ",13,ninguno dos creer q solucion extremo,0.15506871554626545
374,350,izquierda. Generalmente tienen más conciencia popular y del otro,13,izquierdo generalmente tener mas conciencia popular,0.009990950646110467
378,346,Trabajo hay sólo hay que buscarlo y salir de AMBA. El asistenciaismo a ultranza nos lleva a la situación actual de pobreza e inflación. Menos planes más trabajo. ,15,trabajo haber solo haber buscar salir amba asistenciaismo ultranza llevar situacion actual pobreza inflacion menos plan mas trabajo,0.0011560235008416272
379,345,A Arturo Frondizi por el gran movimiento económico que generó en su gobierno,14,arturo frondizi gran movimiento economico generar gobierno,0.7348822811964869
380,344,Un poco de socialista utópico u anarquista,12,socialista utopico u anarquista,1.1266897849865136e-09
381,343,El subsidio al transporte debe ser regulado en función de las condiciones  en que se realiza. No todos los tramos son iguales. Algunos pueden dar ganancias. Otros nunca lo harán,16,subsidio transporte deber ser regular funcion condicion realizar tramo ser igual alguno poder dar ganancia nunca hacer,0.4894438397947411
382,342,"Descartó la izquierda en todas sus etapas. Valoro la libertad e igualdad , estuve en países comunistas y solo vi pobreza y tristeza. Creo en el esfuerzo, trabajo y dedicación pero por sobre todo en la Libertad",13,descartar izquierda etapa valorar libertad igualdad pais comunista solo ver pobreza tristeza creer esfuerzo trabajo dedicacion libertad,0.49789225920557484
383,341,Creo que tiene coherencia porque el ingreso ciudadano equilibra los desvíos que genera las economías de acumulación,15,creer tener coherencia ingreso ciudadano equilibrar desvio generar economia acumulacion,0.37671525749316254
384,340,"Facundo  Manes, Martin Losteau, Julio Barbaro me siento identificado con sus ideas",14,facundo manes martin losteau julio barbaro sentir identificado idea,0.9430853707914034
385,339,"Pragmático: equilibrar el déficit fiscal, fomentar el trabajo y la mentalidad emprendedora, facilitar crédito y exención impositivaal que genera trabajo y empleo, hacer que dolar y peso convivan como monedas de curso legal (cómo en Uruguay)  promover el mérito y el talento y sostener con planesoaquienes lo necesitwn ",12,pragmatico equilibrar deficit fiscal fomentar trabajo mentalidad emprendedor facilitar credito exencion impositivaal generar trabajo empleo hacer dolar peso convivir moneda curso legal uruguay promover merito talento sostener planesoaquien necesitwn,2.9024813102542462e-05
386,338,"De derecha, creo que todos teniendo capacidades debemos trabajar, estudiar, aprender un oficio, y ganar recursos dignos para vivir. La izquierda abusa de los planes eternos que no resuelven nada.",13,derecha creer tener capacidad deber trabajar estudiar aprender oficio ganar recurso digno vivir izquierda abusar plan eterno resolver,9.331280172544676e-07
387,337,"Desconozco si ganan lo suficiente. No creo en controles, no funcionan. El transporte no debiera ser subsidiado, a mi entender. Debe tener el precio real de una economía real, el empresario correr el riesgo, el estado tener reglas claras y el subsidio ser aplicado a la persona que lo necesite",16,desconocer si ganar suficiente creer control funcionar transporte deber ser subsidiar entender deber tener precio real economia real empresario correr riesgo tener regla claro subsidio ser aplicar persona necesitar,0.48728019602140255
388,336,"Coincido, salvo con la idea de que es difícil conseguir trabajo.Ese es un gran problema que debe resolver la política estableciendo cargas impositivas adecuadas, evitando la corrupción y fomentando la iniciativa y la inversión para generar trabajo y empleo de valir",15,coincido salvo idea ser dificil conseguir trabajo ser gran problema deber resolver politica establecer carga impositiva adecuado evitar corrupcion fomentar iniciativa inversion generar trabajo empleo valir,6.50859435390831e-06
389,335,"Ni con unos ni con otros, porque no han servido ni sirven las ultranzas para resolver los problemas de la gente, al menos en Argentina. Yo creo en gobiernos pragmáticos al servicio de toda la población (TODA), y si alguna vez apareciera en nuestro contexto esa posibilidad debería adoptar las mejores políticas y prácticas de gestión, integrando ideas de derecha, izquierda y centro.Creo además que la gestión resuelve problemas, y que el falso debate de posturas ideológicas empantana y paraliza, hace que la gente descrea de la política y de la democracia, porque empeoran su calidad de vida",13,haber servir servir ultranza resolver problema gente menos argentina creer gobierno pragmatico servicio poblacion toda si alguno vez aparecer contexto posibilidad deber adoptar mejor politica practica gestion integrar idea derecha izquierda centro creer ademas gestion resolver problema falso debate postura ideologico empantan paralizar hacer gente descreo politica democracia empeorar calidad vida,0.14068246765606454
390,334,"Estela de Carlotto. Fuerza, coherencia y compromiso.",14,estela carlotto fuerza coherencia compromiso,0.005115184257403193
391,333,Socialista,12,socialista,0.17288504927214252
392,332,Parcialmente en desacuerdo.,16,parcialmente desacuerdo,0.9073879471018544
393,331,Mayormente de acuerdo,15,mayormente acuerdo,0.1692357737684996
394,330,Izquierda. Tienen conciencia social.,13,izquierda tener conciencia social,0.0004458597284448602
395,329,"Hay una política desde hace muchos años de destrucción del aparato productivo,y por eso generaron los planes sociales,que son  antiproductivos y solo sirven a algunos sectores no hay una política ni voluntad,para generar trabajo,lo único que se les ocurre es seguir.mamando del eatado",15,haber politica hacer ano destruccion aparato productivo generar plan social ser antiproductivo solo servir alguno sector haber politica voluntad generar trabajo unico ocurrir ser seguir mamando eatado,0.0016978171077285764
396,328,"Ninguno de los dos,me parece que tanto la izquierda como la derecha se complementan,minidea es generar a través de un proyecto de país una nueva ideología que tenga que ver con nuestra esencia ",13,ninguno dos parecer izquierda derecha complementar minidea ser generar traves proyecto pais nuevo ideologia tener ver esencia,9.205875142719211e-09
397,327,"Manu Ginobili. Referente del deporte a nivel nacional  y reconocido mundial mente por su trayectoria y su integridad. Un ejemplo de trabajo, esfuerzo y perseverancia.",14,manu ginobili referente deporte nivel nacional reconocido mundial mente trayectoria integridad ejemplo trabajo esfuerzo perseverancia,1.5419744457616415e-05
398,326,No conozco mucho de ideologías políticas ni económicas. Pero creo que los políticos que nos representen deberían ser ejemplos de conducta y austeridad. Es inadmisible que quien ejerce en un cargo público no cumpla la ley y tenga una remuneración muy superior a la media.,12,conocer ideologia politica economico creer politico representar deber ser ejemplo conducta austeridad ser inadmisible ejercer cargo publico cumplir ley tener remuneracion superior media,0.8546752128597224
399,325,"Nadie puntual, seguramente alguna persona que se esfuerce por lograr cumplir sus sueños, sin atajos y trabajando duro para tal fin",14,nadie puntual seguramente alguno persona esforzar lograr cumplir sueno atajo trabajar duro tal fin,0.49579961878186113
400,324,No tengo una opinion formada aún,12,tener opinion formado aun,3.969855948092155e-07
